age;job;marital;education;default;housing;loan;contact;month;day_of_week;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;y
[40, 60[;Employed;married;HIgh School;no;no;no;cellular;apr;2;-1.8;93.075;-47.1;1.5;no
[20, 40[;Employed;single;University Degree;no;yes;yes;cellular;aug;1;1.4;93.444;-36.1;5;no
[20, 40[;Employed;single;HIgh School;no;no;no;cellular;nov;1;-0.1;93.2;-42;4;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;yes
[20, 40[;unemployed;married;HIgh School;no;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[20, 40[;Employed;married;Basic;no;no;no;cellular;may;1;-1.8;92.893;-46.2;1.5;no
[20, 40[;Employed;single;Basic;no;no;no;cellular;may;1;-1.8;92.893;-46.2;1.5;no
[40, 60[;Employed;married;HIgh School;no;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[20, 40[;Employed;married;Professional Course;no;no;no;telephone;jun;2;1.4;94.465;-41.8;5;no
[40, 60[;Employed;married;Basic;unknown;no;no;cellular;aug;1;1.4;93.444;-36.1;5;no
[40, 60[;unemployed;married;Basic;unknown;yes;no;cellular;aug;2;1.4;93.444;-36.1;5;no
[40, 60[;Employed;married;Basic;unknown;yes;no;cellular;aug;2;1.4;93.444;-36.1;5;yes
[40, 60[;Employed;married;Basic;unknown;yes;no;telephone;may;1;1.1;93.994;-36.4;5;no
[20, 40[;Employed;married;University Degree;no;yes;no;cellular;mar;2;-1.8;92.843;-50;1.5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;yes
[40, 60[;Employed;married;Basic;unknown;yes;no;cellular;may;2;-1.8;92.893;-46.2;1.5;no
[20, 40[;Employed;married;University Degree;no;no;no;telephone;may;2;1.1;93.994;-36.4;5;no
[40, 60[;Employed;married;University Degree;no;no;no;cellular;aug;1;1.4;93.444;-36.1;5;no
[40, 60[;Employed;married;University Degree;no;yes;no;cellular;aug;1;-2.9;92.201;-31.4;1;no
[40, 60[;Employed;married;Basic;unknown;yes;no;telephone;may;2;1.1;93.994;-36.4;5;no
[40, 60[;Employed;married;HIgh School;no;yes;no;cellular;may;2;-1.8;92.893;-46.2;1.5;no
[40, 60[;Employed;married;Professional Course;unknown;yes;yes;cellular;aug;1;1.4;93.444;-36.1;5;no
[40, 60[;Employed;divorced;HIgh School;no;yes;no;cellular;may;2;-1.8;92.893;-46.2;1.5;no
[20, 40[;unemployed;married;University Degree;no;yes;no;cellular;aug;2;1.4;93.444;-36.1;5;no
[20, 40[;Employed;single;HIgh School;no;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[20, 40[;Employed;married;HIgh School;no;yes;no;cellular;aug;1;1.4;93.444;-36.1;5;no
[20, 40[;Employed;single;University Degree;no;yes;no;cellular;aug;1;1.4;93.444;-36.1;5;no
[40, 60[;Employed;divorced;Basic;unknown;yes;yes;cellular;jul;1;1.4;93.918;-42.7;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;single;HIgh School;no;no;no;cellular;apr;2;-1.8;93.075;-47.1;1.5;no
[20, 40[;Employed;married;University Degree;no;yes;no;cellular;aug;2;1.4;93.444;-36.1;5;no
[20, 40[;Employed;single;HIgh School;no;no;no;telephone;may;2;1.1;93.994;-36.4;5;no
[20, 40[;Employed;married;University Degree;no;no;no;cellular;nov;1;-0.1;93.2;-42;4;no
[40, 60[;Employed;married;Professional Course;unknown;yes;no;telephone;may;1;1.1;93.994;-36.4;5;no
[20, 40[;Employed;married;Basic;no;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[40, 60[;Employed;married;Basic;no;yes;yes;telephone;may;2;1.1;93.994;-36.4;5;no
[20, 40[;Employed;divorced;University Degree;no;yes;no;telephone;jun;2;1.4;94.465;-41.8;5;no
[40, 60[;Employed;married;Basic;unknown;no;no;telephone;jul;1;1.4;93.918;-42.7;5;no
[20, 40[;Employed;married;University Degree;no;yes;no;cellular;jul;2;1.4;93.918;-42.7;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;single;University Degree;no;no;no;cellular;may;1;-1.8;92.893;-46.2;1.5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;single;Basic;no;no;no;telephone;jun;1;1.4;94.465;-41.8;5;yes
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;single;Professional Course;no;no;no;telephone;may;2;-1.8;92.893;-46.2;1.5;no
[40, 60[;Employed;married;Basic;no;yes;yes;cellular;aug;1;1.4;93.444;-36.1;5;no
[40, 60[;Employed;married;Basic;unknown;no;yes;telephone;jun;1;1.4;94.465;-41.8;5;yes
[40, 60[;Employed;married;Basic;no;no;no;cellular;mar;1;-1.8;92.843;-50;1.5;yes
[40, 60[;Employed;single;HIgh School;unknown;yes;no;telephone;may;2;1.1;93.994;-36.4;5;no
[40, 60[;Employed;married;Basic;unknown;yes;no;telephone;may;1;1.1;93.994;-36.4;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[40, 60[;Employed;married;University Degree;no;yes;no;telephone;may;1;1.1;93.994;-36.4;5;no
[20, 40[;Employed;single;Basic;unknown;yes;no;cellular;may;2;-1.8;92.893;-46.2;1.5;no
[20, 40[;Employed;married;HIgh School;no;no;no;cellular;may;1;-1.8;92.893;-46.2;1.5;no
[20, 40[;Employed;married;Basic;no;no;no;cellular;may;1;-1.8;92.893;-46.2;1.5;no
[20, 40[;Employed;divorced;Basic;no;yes;no;telephone;may;2;1.1;93.994;-36.4;5;no
[20, 40[;Employed;married;HIgh School;no;yes;no;cellular;nov;2;-0.1;93.2;-42;4;no
[20, 40[;Employed;divorced;HIgh School;no;no;yes;telephone;may;1;1.1;93.994;-36.4;5;no
[20, 40[;Employed;single;Professional Course;no;yes;no;telephone;jun;1;1.4;94.465;-41.8;5;no
[20, 40[;Employed;single;HIgh School;no;yes;no;telephone;may;1;1.1;93.994;-36.4;5;no
[20, 40[;Employed;divorced;University Degree;no;yes;no;cellular;nov;1;-0.1;93.2;-42;4;no
[20, 40[;Employed;divorced;HIgh School;no;no;no;cellular;aug;1;1.4;93.444;-36.1;5;no
[40, 60[;Employed;married;Basic;unknown;yes;yes;cellular;jul;2;1.4;93.918;-42.7;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[40, 60[;Employed;married;University Degree;unknown;yes;no;telephone;may;1;1.1;93.994;-36.4;5;no
[20, 40[;Employed;divorced;HIgh School;no;yes;yes;cellular;aug;1;1.4;93.444;-36.1;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[40, 60[;Employed;married;Basic;no;no;no;telephone;jun;1;1.4;94.465;-41.8;5;no
[20, 40[;Employed;married;HIgh School;unknown;no;no;telephone;jun;1;1.4;94.465;-41.8;5;no
[20, 40[;Employed;single;Basic;no;no;no;telephone;may;2;1.1;93.994;-36.4;5;no
[20, 40[;Employed;married;HIgh School;no;yes;no;telephone;jun;1;1.4;94.465;-41.8;5;no
[20, 40[;Employed;single;University Degree;no;yes;no;cellular;aug;2;-2.9;92.201;-31.4;1;no
[40, 60[;Employed;married;Basic;no;no;yes;cellular;nov;1;-0.1;93.2;-42;4;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;single;HIgh School;no;no;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[20, 40[;Employed;married;University Degree;unknown;no;no;telephone;may;2;1.1;93.994;-36.4;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[40, 60[;Retired;married;Basic;no;yes;no;telephone;jun;1;1.4;94.465;-41.8;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;married;University Degree;no;yes;no;cellular;aug;1;1.4;93.444;-36.1;5;no
[20, 40[;Employed;married;HIgh School;no;yes;no;cellular;may;1;-1.8;92.893;-46.2;1.5;yes
[40, 60[;Employed;married;Professional Course;no;no;no;cellular;aug;1;1.4;93.444;-36.1;5;no
[40, 60[;Employed;divorced;University Degree;unknown;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[40, 60[;Employed;married;Basic;no;no;no;telephone;may;1;1.1;93.994;-36.4;5;no
[20, 40[;Employed;single;University Degree;no;no;no;cellular;aug;1;1.4;93.444;-36.1;5;no
[60, 80[;Retired;married;Professional Course;no;no;no;cellular;aug;1;-2.9;92.201;-31.4;1;no
[20, 40[;Employed;single;University Degree;no;no;no;cellular;nov;1;-0.1;93.2;-42;4;no
[20, 40[;Employed;married;Basic;no;yes;no;cellular;apr;1;-1.8;93.075;-47.1;1.5;no
[20, 40[;Employed;married;HIgh School;no;yes;no;cellular;apr;1;-1.8;93.075;-47.1;1.5;no
[20, 40[;Employed;married;Professional Course;no;yes;no;telephone;jun;1;1.4;94.465;-41.8;5;no
[40, 60[;Employed;married;Basic;no;no;no;cellular;aug;1;1.4;93.444;-36.1;5;no
[20, 40[;Employed;single;HIgh School;no;yes;no;cellular;may;1;-1.8;92.893;-46.2;1.5;no
[20, 40[;Employed;married;HIgh School;no;yes;no;cellular;jul;2;1.4;93.918;-42.7;5;no
[20, 40[;Employed;single;University Degree;no;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;married;HIgh School;no;no;no;cellular;jul;2;1.4;93.918;-42.7;5;no
[40, 60[;Employed;married;University Degree;unknown;yes;no;telephone;jun;1;1.4;94.465;-41.8;5;no
[20, 40[;Employed;married;HIgh School;no;no;yes;telephone;jun;1;1.4;94.465;-41.8;5;no
[20, 40[;Employed;single;University Degree;no;no;yes;telephone;may;1;1.1;93.994;-36.4;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[40, 60[;Employed;married;University Degree;no;yes;no;cellular;may;1;-1.8;92.893;-46.2;1.5;no
[20, 40[;Employed;married;University Degree;no;no;no;cellular;may;2;-1.8;92.893;-46.2;1.5;no
[40, 60[;Employed;married;Basic;unknown;yes;no;cellular;jul;2;1.4;93.918;-42.7;5;no
[40, 60[;Employed;married;Basic;unknown;yes;no;cellular;aug;2;1.4;93.444;-36.1;5;yes
[40, 60[;Employed;divorced;University Degree;no;no;no;cellular;apr;2;-1.8;93.075;-47.1;1.5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;yes
[40, 60[;unemployed;divorced;Basic;unknown;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[40, 60[;Employed;married;HIgh School;no;no;no;cellular;aug;1;1.4;93.444;-36.1;5;no
[20, 40[;Employed;single;University Degree;no;yes;no;cellular;nov;1;-0.1;93.2;-42;4;no
[20, 40[;Employed;single;University Degree;no;yes;no;cellular;mar;2;-1.8;93.369;-34.8;0.5;yes
[20, 40[;Employed;single;Basic;no;no;yes;telephone;jun;2;1.4;94.465;-41.8;5;no
[20, 40[;Employed;married;HIgh School;unknown;no;no;telephone;jun;2;1.4;94.465;-41.8;5;no
[20, 40[;Employed;married;HIgh School;no;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[20, 40[;Employed;single;University Degree;no;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[20, 40[;Employed;married;University Degree;no;no;no;telephone;jun;2;1.4;94.465;-41.8;5;no
[40, 60[;Employed;married;University Degree;no;no;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[20, 40[;Employed;married;HIgh School;no;no;yes;cellular;jul;2;1.4;93.918;-42.7;5;no
[20, 40[;Employed;married;Basic;no;yes;no;cellular;apr;2;-1.8;93.075;-47.1;1.5;no
[20, 40[;Employed;single;University Degree;no;yes;no;telephone;may;1;1.1;93.994;-36.4;5;no
[40, 60[;Retired;married;Basic;no;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[20, 40[;Employed;married;Basic;no;yes;yes;telephone;jun;2;1.4;94.465;-41.8;5;no
[40, 60[;Employed;married;Basic;unknown;yes;no;cellular;jul;2;1.4;93.918;-42.7;5;no
[20, 40[;Employed;married;Professional Course;no;yes;no;telephone;jun;1;1.4;94.465;-41.8;5;no
[20, 40[;Employed;single;HIgh School;no;yes;no;cellular;may;1;-1.8;92.893;-46.2;1.5;yes
[40, 60[;Employed;married;Basic;unknown;no;no;cellular;jul;2;1.4;93.918;-42.7;5;no
[20, 40[;Employed;married;University Degree;no;no;no;cellular;nov;1;-0.1;93.2;-42;4;no
[20, 40[;Employed;single;Basic;unknown;no;no;telephone;may;1;1.1;93.994;-36.4;5;no
[40, 60[;Employed;married;Unknown;unknown;no;no;cellular;jul;2;1.4;93.918;-42.7;5;no
[40, 60[;Employed;married;Basic;unknown;no;no;telephone;may;1;1.1;93.994;-36.4;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;single;University Degree;no;no;no;cellular;apr;1;-1.8;93.075;-47.1;1.5;no
[20, 40[;Employed;single;HIgh School;no;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[20, 40[;Employed;married;Professional Course;no;no;no;telephone;jun;1;1.4;94.465;-41.8;5;no
[40, 60[;Employed;married;HIgh School;no;no;no;telephone;may;1;1.1;93.994;-36.4;5;no
[20, 40[;Employed;single;HIgh School;no;no;no;cellular;nov;1;-0.1;93.2;-42;4;no
[20, 40[;Employed;married;Basic;no;yes;yes;telephone;jun;1;1.4;94.465;-41.8;5;no
[20, 40[;Employed;single;HIgh School;no;yes;no;telephone;may;2;1.1;93.994;-36.4;5;yes
[40, 60[;Employed;married;Basic;no;yes;no;cellular;apr;1;-1.8;93.075;-47.1;1.5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[40, 60[;Employed;married;University Degree;unknown;yes;no;telephone;may;1;1.1;93.994;-36.4;5;no
[40, 60[;Employed;single;University Degree;unknown;yes;no;telephone;jun;2;1.4;94.465;-41.8;5;no
[40, 60[;Employed;married;Basic;unknown;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[20, 40[;Employed;single;Professional Course;no;yes;no;cellular;jul;2;1.4;93.918;-42.7;5;no
[20, 40[;Employed;divorced;HIgh School;no;no;no;telephone;may;1;1.1;93.994;-36.4;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;yes
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[40, 60[;Employed;married;Basic;no;yes;no;cellular;may;1;-1.8;92.893;-46.2;1;no
[20, 40[;Employed;married;Professional Course;no;yes;no;cellular;nov;1;-0.1;93.2;-42;4;no
[20, 40[;Employed;divorced;HIgh School;no;no;no;cellular;nov;1;-0.1;93.2;-42;4;no
[20, 40[;Employed;married;University Degree;no;no;no;telephone;may;2;-1.8;92.893;-46.2;1.5;no
[20, 40[;unemployed;married;HIgh School;no;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[40, 60[;Employed;married;Basic;unknown;no;no;telephone;may;2;1.1;93.994;-36.4;5;no
[40, 60[;Employed;single;University Degree;unknown;yes;yes;telephone;may;1;1.1;93.994;-36.4;5;no
[40, 60[;Employed;married;University Degree;unknown;yes;no;telephone;may;1;1.1;93.994;-36.4;5;no
[20, 40[;Employed;divorced;University Degree;no;yes;no;cellular;apr;2;-1.8;93.075;-47.1;1.5;no
[20, 40[;Employed;single;HIgh School;no;yes;no;cellular;jul;2;1.4;93.918;-42.7;5;no
[20, 40[;Employed;married;Professional Course;no;yes;no;cellular;aug;1;1.4;93.444;-36.1;5;no
[20, 40[;Employed;married;Basic;no;no;no;telephone;may;2;1.1;93.994;-36.4;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;yes
[20, 40[;Employed;single;Professional Course;no;yes;no;telephone;may;1;1.1;93.994;-36.4;5;no
[20, 40[;Employed;married;Basic;no;yes;no;telephone;nov;1;-0.1;93.2;-42;4;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;single;University Degree;no;yes;no;telephone;aug;2;1.4;93.444;-36.1;5;no
[20, 40[;Employed;single;University Degree;no;no;no;cellular;jun;1;-2.9;92.963;-40.8;1.5;no
[40, 60[;Employed;married;Basic;unknown;yes;no;telephone;jun;2;1.4;94.465;-41.8;5;no
[20, 40[;Employed;married;University Degree;no;yes;no;cellular;apr;2;-1.8;93.075;-47.1;1.5;yes
[40, 60[;Employed;married;University Degree;no;no;no;cellular;may;2;-1.8;92.893;-46.2;1.5;no
[20, 40[;Employed;married;HIgh School;unknown;no;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[40, 60[;Employed;married;Professional Course;no;yes;yes;cellular;aug;2;1.4;93.444;-36.1;5;no
[20, 40[;Employed;single;University Degree;no;yes;yes;cellular;may;1;-1.8;92.893;-46.2;1.5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[40, 60[;Employed;divorced;University Degree;no;no;no;telephone;may;2;1.1;93.994;-36.4;5;no
[20, 40[;Employed;married;University Degree;no;yes;yes;cellular;aug;2;1.4;93.444;-36.1;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[40, 60[;Employed;married;Basic;unknown;no;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[40, 60[;Employed;divorced;University Degree;no;yes;no;cellular;jul;2;1.4;93.918;-42.7;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;married;Basic;unknown;no;no;telephone;may;2;1.1;93.994;-36.4;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;divorced;Basic;no;no;no;telephone;may;1;1.1;93.994;-36.4;5;no
[40, 60[;Employed;married;Basic;no;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[20, 40[;Employed;married;HIgh School;no;yes;no;telephone;may;2;1.1;93.994;-36.4;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[40, 60[;Employed;married;Basic;no;yes;no;cellular;aug;2;1.4;93.444;-36.1;5;no
[40, 60[;unemployed;married;Basic;no;no;no;telephone;jun;2;1.4;94.465;-41.8;5;no
[20, 40[;Employed;single;University Degree;no;yes;no;cellular;sep;2;-1.1;94.199;-37.5;1;yes
[20, 40[;Employed;single;University Degree;no;yes;no;cellular;jul;2;1.4;93.918;-42.7;5;no
[40, 60[;Employed;married;University Degree;no;no;no;cellular;nov;1;-0.1;93.2;-42;4;no
[20, 40[;Employed;single;University Degree;no;no;no;cellular;jun;2;-2.9;92.963;-40.8;1.5;yes
[40, 60[;Employed;married;HIgh School;no;yes;yes;telephone;jul;1;1.4;93.918;-42.7;5;no
[20, 40[;Employed;single;University Degree;no;no;no;cellular;nov;2;-0.1;93.2;-42;4;no
[40, 60[;Employed;divorced;University Degree;no;yes;no;cellular;nov;1;-0.1;93.2;-42;4;no
[40, 60[;Employed;divorced;Professional Course;no;no;no;cellular;aug;1;1.4;93.444;-36.1;5;no
[40, 60[;Employed;married;Basic;unknown;yes;yes;telephone;may;1;1.1;93.994;-36.4;5;no
[40, 60[;Employed;married;Basic;unknown;no;no;telephone;may;1;1.1;93.994;-36.4;5;no
[40, 60[;Employed;married;HIgh School;no;no;no;telephone;may;1;1.1;93.994;-36.4;5;no
[60, 80[;Retired;married;HIgh School;no;no;no;cellular;oct;1;-3.4;92.431;-26.9;0.5;no
[20, 40[;Employed;married;University Degree;no;yes;no;cellular;nov;1;-0.1;93.2;-42;4;no
[40, 60[;Employed;single;Basic;no;no;no;cellular;may;1;-1.8;92.893;-46.2;1.5;no
[40, 60[;Employed;married;University Degree;no;no;no;cellular;aug;1;1.4;93.444;-36.1;5;no
[20, 40[;Employed;married;University Degree;no;yes;no;cellular;sep;1;-1.1;94.199;-37.5;1;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[40, 60[;Employed;married;Basic;no;no;no;telephone;may;1;1.1;93.994;-36.4;5;no
[40, 60[;Employed;married;University Degree;unknown;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[40, 60[;Employed;married;University Degree;no;yes;no;cellular;dec;2;-3;92.713;-33;0.5;no
[40, 60[;Employed;divorced;HIgh School;no;no;no;telephone;may;1;1.1;93.994;-36.4;5;no
[40, 60[;Employed;married;Professional Course;unknown;no;no;cellular;may;1;-1.8;92.893;-46.2;1.5;no
[20, 40[;Student;single;HIgh School;no;no;no;cellular;may;1;-1.8;92.893;-46.2;1.5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[40, 60[;Employed;married;Basic;no;yes;no;telephone;may;1;1.1;93.994;-36.4;5;no
[40, 60[;Employed;married;HIgh School;no;yes;no;cellular;nov;1;-0.1;93.2;-42;4;no
[40, 60[;Employed;married;University Degree;no;no;no;cellular;nov;1;-0.1;93.2;-42;4;no
[20, 40[;Employed;single;University Degree;no;no;no;cellular;may;2;-1.8;92.893;-46.2;1.5;no
[20, 40[;Employed;single;University Degree;no;no;no;telephone;may;1;1.1;93.994;-36.4;5;no
[20, 40[;Employed;married;Professional Course;unknown;yes;no;cellular;aug;2;1.4;93.444;-36.1;5;no
[20, 40[;Employed;single;HIgh School;no;no;yes;cellular;jul;1;1.4;93.918;-42.7;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;yes
[40, 60[;Employed;married;Unknown;no;no;no;telephone;jun;2;1.4;94.465;-41.8;5;no
[40, 60[;Employed;married;HIgh School;no;no;no;telephone;may;1;1.1;93.994;-36.4;5;no
[20, 40[;Employed;single;Basic;no;no;no;cellular;jul;2;1.4;93.918;-42.7;5;no
[20, 40[;Employed;married;University Degree;no;no;no;telephone;jun;1;1.4;94.465;-41.8;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;yes
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[40, 60[;Retired;married;HIgh School;no;no;no;cellular;aug;1;1.4;93.444;-36.1;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;yes
[20, 40[;Employed;single;HIgh School;no;yes;no;cellular;nov;1;-0.1;93.2;-42;4;no
[20, 40[;Employed;single;University Degree;no;yes;no;cellular;sep;2;-3.4;92.379;-29.8;1;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;single;University Degree;no;yes;no;cellular;jun;1;-2.9;92.963;-40.8;1.5;no
[40, 60[;Employed;married;Professional Course;unknown;no;no;cellular;aug;1;1.4;93.444;-36.1;5;no
[20, 40[;Employed;married;University Degree;no;no;yes;telephone;jun;1;1.4;94.465;-41.8;5;no
[20, 40[;Employed;single;University Degree;no;yes;no;cellular;apr;1;-1.8;93.075;-47.1;1.5;no
[40, 60[;unemployed;married;Basic;no;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[40, 60[;Employed;married;HIgh School;unknown;no;no;telephone;jun;2;1.4;94.465;-41.8;5;no
[20, 40[;Employed;married;University Degree;unknown;yes;no;cellular;aug;1;1.4;93.444;-36.1;5;no
[40, 60[;Employed;married;Basic;no;yes;no;telephone;may;2;1.1;93.994;-36.4;5;no
[40, 60[;Employed;single;Unknown;no;no;no;cellular;jul;1;1.4;93.918;-42.7;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;divorced;HIgh School;no;yes;no;cellular;apr;1;-1.8;93.075;-47.1;1.5;no
[20, 40[;Employed;married;Professional Course;no;no;no;cellular;aug;1;1.4;93.444;-36.1;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;yes
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;single;University Degree;no;no;no;cellular;oct;1;-1.1;94.601;-49.5;1;no
[20, 40[;Employed;single;Professional Course;no;yes;no;cellular;jul;2;1.4;93.918;-42.7;5;no
[20, 40[;Employed;single;Professional Course;no;yes;no;telephone;jun;2;1.4;94.465;-41.8;5;no
[40, 60[;Employed;married;University Degree;no;yes;no;cellular;nov;1;-0.1;93.2;-42;4;no
[20, 40[;Employed;married;HIgh School;no;no;no;telephone;jun;1;1.4;94.465;-41.8;5;no
[20, 40[;Student;single;HIgh School;no;yes;no;cellular;jul;1;-2.9;92.469;-33.6;1;no
[20, 40[;Employed;married;University Degree;no;yes;yes;cellular;aug;2;1.4;93.444;-36.1;5;no
[40, 60[;Employed;married;University Degree;no;yes;no;cellular;aug;1;1.4;93.444;-36.1;5;no
[40, 60[;Employed;married;University Degree;no;yes;no;telephone;jun;1;1.4;94.465;-41.8;5;no
[20, 40[;Employed;married;University Degree;no;unknown;unknown;cellular;aug;2;1.4;93.444;-36.1;5;no
[40, 60[;Employed;married;Basic;no;yes;no;cellular;may;1;-1.8;92.893;-46.2;1.5;no
[40, 60[;Employed;married;Basic;unknown;no;no;cellular;aug;2;1.4;93.444;-36.1;5;no
[40, 60[;Employed;married;Professional Course;no;yes;no;cellular;nov;2;-0.1;93.2;-42;4;yes
*;*;*;*;*;*;*;*;*;*;*;*;*;*;yes
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;single;HIgh School;no;yes;no;cellular;nov;1;-0.1;93.2;-42;4;no
[20, 40[;Employed;single;Professional Course;no;yes;no;cellular;may;1;-1.8;92.893;-46.2;1;no
[20, 40[;Employed;single;University Degree;no;yes;no;cellular;may;2;-1.8;92.893;-46.2;1.5;no
[20, 40[;Employed;divorced;University Degree;no;yes;no;cellular;aug;1;1.4;93.444;-36.1;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;no
[20, 40[;Employed;single;Professional Course;no;yes;no;cellular;may;1;-1.8;92.893;-46.2;1;no
[40, 60[;unemployed;married;Basic;unknown;yes;no;cellular;may;1;-1.8;92.893;-46.2;1.5;no
[20, 40[;Employed;single;University Degree;no;yes;no;telephone;may;1;-1.8;92.893;-46.2;1.5;no
[20, 40[;Employed;married;Basic;no;yes;no;cellular;nov;1;-0.1;93.2;-42;4;no
[40, 60[;Retired;married;Basic;unknown;yes;no;cellular;aug;1;1.4;93.444;-36.1;5;no
[40, 60[;Employed;married;Basic;no;yes;no;cellular;may;2;-1.8;92.893;-46.2;1.5;no
[20, 40[;Employed;single;University Degree;no;yes;no;cellular;jun;1;-1.7;94.055;-39.8;0.5;yes
[40, 60[;Employed;married;Basic;unknown;yes;no;telephone;jun;2;1.4;94.465;-41.8;5;no
[20, 40[;unemployed;married;Basic;no;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;yes
[40, 60[;Employed;married;HIgh School;unknown;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
[40, 60[;Employed;married;Basic;unknown;yes;no;telephone;may;1;1.1;93.994;-36.4;5;no
[20, 40[;Employed;married;University Degree;no;yes;no;cellular;mar;1;-1.8;92.843;-50;1.5;no
[40, 60[;Employed;single;HIgh School;no;yes;no;cellular;nov;2;-0.1;93.2;-42;4;no
[20, 40[;Employed;single;University Degree;no;yes;no;cellular;aug;2;1.4;93.444;-36.1;5;yes
[40, 60[;Employed;divorced;Professional Course;no;yes;no;cellular;aug;2;1.4;93.444;-36.1;5;no
[40, 60[;unemployed;married;Basic;no;no;no;cellular;nov;2;-0.1;93.2;-42;4;no
[20, 40[;Employed;married;Basic;no;yes;no;cellular;jul;1;1.4;93.918;-42.7;5;no
*;*;*;*;*;*;*;*;*;*;*;*;*;*;yes
