age;job;marital;education;default;housing;loan;contact;month;day_of_week;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;y
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;aug;thu;1.4;93.444;-36.1;4.963;no
[40, 60[;Employed;Married;Unknown;no;yes;no;telephone;may;tue;1.1;93.994;-36.4;4.857;no
[20, 40[;Employed;Married;Basic;no;no;no;cellular;may;thu;-1.8;92.893;-46.2;1.327;no
[40, 60[;Employed;Married;Professional Course;no;yes;no;cellular;aug;fri;1.4;93.444;-36.1;4.963;no
*;*;*;*;*;*;*;cellular;aug;thu;-1.7;94.027;-38.3;0.904;yes
[20, 40[;Employed;Married;University Degree;no;yes;yes;cellular;may;mon;-1.8;92.893;-46.2;1.354;yes
[20, 40[;Employed;Married;Basic;unknown;yes;no;cellular;jul;wed;1.4;93.918;-42.7;4.963;no
[40, 60[;Employed;Married;Basic;unknown;yes;no;cellular;aug;thu;1.4;93.444;-36.1;4.963;no
[20, 40[;Employed;Not married;University Degree;no;no;no;telephone;may;thu;1.1;93.994;-36.4;4.855;no
[40, 60[;Employed;Not married;Basic;unknown;yes;no;cellular;may;tue;-1.8;92.893;-46.2;1.344;no
[40, 60[;Employed;Married;Basic;unknown;no;no;telephone;may;mon;1.1;93.994;-36.4;4.857;no
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;aug;thu;1.4;93.444;-36.1;4.962;no
[20, 40[;Employed;Not married;HIgh School;no;no;no;cellular;jul;thu;1.4;93.918;-42.7;4.963;no
[40, 60[;Employed;Married;HIgh School;no;yes;yes;cellular;may;mon;-1.8;92.893;-46.2;1.244;no
[20, 40[;Employed;Not married;HIgh School;no;yes;no;cellular;jul;tue;1.4;93.918;-42.7;4.961;no
[20, 40[;Employed;Not married;HIgh School;no;yes;no;cellular;may;thu;-1.8;92.893;-46.2;1.266;no
[20, 40[;Employed;Not married;Basic;no;yes;no;cellular;jul;wed;1.4;93.918;-42.7;4.963;no
[20, 40[;Employed;Married;University Degree;no;no;no;cellular;jul;fri;1.4;93.918;-42.7;4.962;no
[40, 60[;Employed;Married;Basic;unknown;yes;no;cellular;nov;tue;-0.1;93.2;-42;4.153;no
[40, 60[;Employed;Married;Basic;no;no;no;telephone;jun;thu;1.4;94.465;-41.8;4.866;no
[40, 60[;Unknown;Married;Basic;no;yes;no;cellular;oct;tue;-3.4;92.431;-26.9;0.744;no
[20, 40[;Employed;Not married;Basic;no;yes;no;cellular;apr;thu;-1.8;93.075;-47.1;1.41;no
[40, 60[;Unknown;Married;Unknown;unknown;yes;no;cellular;aug;thu;1.4;93.444;-36.1;4.962;no
[20, 40[;Employed;Not married;Professional Course;no;no;no;telephone;may;thu;1.1;93.994;-36.4;4.855;no
[20, 40[;Employed;Not married;HIgh School;no;unknown;unknown;cellular;jul;tue;1.4;93.918;-42.7;4.961;no
[40, 60[;Employed;Married;Unknown;unknown;no;no;telephone;jun;mon;1.4;94.465;-41.8;4.865;no
[40, 60[;Employed;Not married;University Degree;no;yes;no;cellular;oct;mon;-3.4;92.431;-26.9;0.743;yes
[40, 60[;Employed;Married;HIgh School;no;no;yes;cellular;aug;tue;-2.9;92.201;-31.4;0.838;no
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;nov;tue;-0.1;93.2;-42;4.153;no
[40, 60[;Employed;Married;Basic;unknown;no;no;telephone;jun;wed;1.4;94.465;-41.8;4.959;yes
[40, 60[;Employed;Not married;Professional Course;no;yes;yes;cellular;jul;tue;1.4;93.918;-42.7;4.961;no
[20, 40[;Employed;Married;Professional Course;unknown;yes;no;cellular;aug;mon;1.4;93.444;-36.1;4.965;no
[40, 60[;Employed;Married;Professional Course;unknown;yes;no;telephone;jun;fri;1.4;94.465;-41.8;4.967;no
[20, 40[;Employed;Married;HIgh School;no;yes;no;cellular;apr;wed;-1.8;93.075;-47.1;1.498;no
[20, 40[;Employed;Married;Basic;unknown;yes;no;cellular;jul;wed;1.4;93.918;-42.7;4.963;no
[20, 40[;Employed;Not married;Basic;unknown;no;no;telephone;jul;fri;1.4;93.918;-42.7;4.957;no
[20, 40[;Employed;Not married;University Degree;no;no;no;cellular;apr;fri;-1.8;93.075;-47.1;1.405;no
[20, 40[;Employed;Not married;Professional Course;no;yes;no;cellular;nov;fri;-1.1;94.767;-50.8;1.04;yes
[20, 40[;Student;Not married;University Degree;no;no;no;cellular;jul;fri;-1.7;94.215;-40.3;0.885;yes
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;may;mon;-1.8;92.893;-46.2;1.264;no
[20, 40[;Employed;Married;University Degree;no;unknown;unknown;cellular;aug;thu;1.4;93.444;-36.1;4.963;no
[20, 40[;Employed;Married;Professional Course;no;no;no;telephone;mar;mon;-1.8;93.369;-34.8;0.646;yes
[20, 40[;Employed;Married;HIgh School;unknown;yes;no;telephone;may;wed;1.1;93.994;-36.4;4.856;no
[40, 60[;Employed;Married;Professional Course;no;yes;no;cellular;apr;tue;-1.8;93.075;-47.1;1.423;yes
[20, 40[;Employed;Married;Professional Course;no;no;no;telephone;may;fri;1.1;93.994;-36.4;4.855;no
[20, 40[;Employed;Not married;University Degree;no;no;no;cellular;jul;thu;-1.7;94.215;-40.3;0.899;yes
*;*;*;*;*;*;*;telephone;sep;wed;-1.1;94.199;-37.5;0.886;no
[40, 60[;Employed;Married;Basic;unknown;yes;no;cellular;aug;wed;1.4;93.444;-36.1;4.964;no
[40, 60[;Employed;Married;Professional Course;no;yes;no;telephone;may;tue;1.1;93.994;-36.4;4.856;no
[40, 60[;Employed;Married;Professional Course;unknown;yes;yes;cellular;aug;thu;1.4;93.444;-36.1;4.964;no
[40, 60[;Employed;Not married;Basic;no;yes;no;telephone;jun;wed;1.4;94.465;-41.8;4.959;no
[40, 60[;Employed;Married;Professional Course;no;no;no;telephone;may;tue;1.1;93.994;-36.4;4.856;no
[20, 40[;Employed;Not married;University Degree;no;no;no;telephone;jun;tue;1.4;94.465;-41.8;4.864;no
[40, 60[;unemployed;Married;Basic;unknown;yes;no;cellular;aug;mon;1.4;93.444;-36.1;4.963;no
[20, 40[;Employed;Not married;Professional Course;no;no;no;cellular;jun;thu;-2.9;92.963;-40.8;1.26;yes
[40, 60[;Employed;Married;Basic;unknown;yes;no;telephone;may;wed;1.1;93.994;-36.4;4.856;no
[40, 60[;Employed;Married;HIgh School;no;yes;yes;cellular;aug;fri;1.4;93.444;-36.1;4.966;no
*;*;*;*;*;*;*;telephone;may;thu;1.1;93.994;-36.4;4.855;no
*;*;*;*;*;*;*;cellular;aug;fri;1.4;93.444;-36.1;4.966;no
[40, 60[;Employed;Married;University Degree;no;no;yes;cellular;aug;tue;1.4;93.444;-36.1;4.966;no
[20, 40[;Employed;Married;Basic;no;no;yes;telephone;jun;fri;1.4;94.465;-41.8;4.959;yes
[40, 60[;Employed;Married;University Degree;no;yes;no;cellular;apr;fri;-1.8;93.075;-47.1;1.405;no
*;*;*;*;*;*;*;cellular;may;wed;-1.8;92.893;-46.2;1.27;no
[40, 60[;Employed;Married;University Degree;no;no;no;telephone;jun;fri;1.4;94.465;-41.8;4.959;no
[20, 40[;Employed;Married;Professional Course;no;yes;yes;cellular;nov;wed;-0.1;93.2;-42;4.12;yes
[20, 40[;Employed;Married;Basic;no;yes;no;telephone;jun;wed;1.4;94.465;-41.8;4.962;no
[40, 60[;Employed;Not married;HIgh School;no;yes;no;cellular;nov;mon;-1.1;94.767;-50.8;1.048;no
[40, 60[;Employed;Not married;University Degree;no;no;no;cellular;nov;wed;-0.1;93.2;-42;4.12;no
[40, 60[;Retired;Not married;Professional Course;no;no;no;cellular;jul;wed;1.4;93.918;-42.7;4.963;no
[40, 60[;Employed;Not married;Professional Course;no;no;yes;cellular;nov;thu;-0.1;93.2;-42;4.076;no
[20, 40[;Employed;Married;Basic;unknown;no;no;cellular;may;tue;-1.8;92.893;-46.2;1.291;no
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;dec;tue;-3;92.713;-33;0.707;no
[20, 40[;Employed;Not married;University Degree;no;yes;no;telephone;may;tue;1.1;93.994;-36.4;4.857;no
[40, 60[;Employed;Not married;University Degree;unknown;no;no;cellular;aug;tue;1.4;93.444;-36.1;4.963;no
[20, 40[;Employed;Married;University Degree;no;no;no;cellular;may;fri;-1.8;93.876;-40;0.695;no
[40, 60[;Employed;Married;Basic;unknown;no;no;telephone;jun;wed;1.4;94.465;-41.8;4.959;no
[40, 60[;Employed;Married;Basic;no;no;no;telephone;jun;wed;1.4;94.465;-41.8;4.959;no
*;*;*;*;*;*;*;telephone;aug;fri;-1.7;94.027;-38.3;0.898;yes
[20, 40[;Employed;Married;Basic;no;yes;no;telephone;may;tue;1.1;93.994;-36.4;4.857;no
*;*;*;*;*;*;*;telephone;jun;tue;1.4;94.465;-41.8;4.864;no
[20, 40[;Employed;Married;HIgh School;no;yes;no;cellular;nov;wed;-0.1;93.2;-42;4.12;no
[20, 40[;Employed;Married;Professional Course;no;yes;no;cellular;mar;fri;-1.8;92.843;-50;1.726;yes
[20, 40[;Employed;Not married;HIgh School;no;no;no;telephone;jul;tue;1.4;93.918;-42.7;4.961;yes
[20, 40[;Employed;Not married;Basic;no;yes;no;telephone;may;tue;-1.8;92.893;-46.2;1.291;no
[20, 40[;Employed;Not married;Basic;no;yes;yes;cellular;jul;mon;1.4;93.918;-42.7;4.96;no
[20, 40[;Employed;Not married;Basic;no;yes;no;telephone;may;fri;1.1;93.994;-36.4;4.859;no
[40, 60[;Employed;Not married;HIgh School;no;yes;no;telephone;sep;fri;-3.4;92.379;-29.8;0.803;no
[40, 60[;Employed;Married;Professional Course;no;yes;yes;telephone;may;tue;1.1;93.994;-36.4;4.857;no
[40, 60[;Employed;Married;University Degree;no;yes;yes;telephone;jul;wed;1.4;93.918;-42.7;4.963;no
[40, 60[;Employed;Married;University Degree;no;no;no;telephone;may;fri;1.1;93.994;-36.4;4.864;no
[20, 40[;Employed;Married;Professional Course;no;yes;no;cellular;may;thu;-1.8;92.893;-46.2;1.327;no
[20, 40[;Employed;Not married;HIgh School;no;no;no;cellular;may;wed;-1.8;92.893;-46.2;1.334;no
[20, 40[;Employed;Married;HIgh School;no;yes;no;telephone;jul;tue;1.4;93.918;-42.7;4.961;no
[20, 40[;Employed;Married;HIgh School;no;yes;no;cellular;nov;thu;-0.1;93.2;-42;4.076;no
[20, 40[;Employed;Not married;University Degree;unknown;yes;no;telephone;jun;fri;1.4;94.465;-41.8;4.967;no
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;aug;tue;1.4;93.444;-36.1;4.963;no
[40, 60[;Employed;Not married;Professional Course;unknown;yes;no;cellular;apr;thu;-1.8;93.075;-47.1;1.41;no
[40, 60[;Employed;Married;Basic;no;yes;no;telephone;may;wed;1.1;93.994;-36.4;4.857;no
[20, 40[;Employed;Married;HIgh School;no;yes;yes;cellular;may;fri;-1.8;92.893;-46.2;1.25;yes
[40, 60[;Employed;Not married;Basic;unknown;yes;no;telephone;may;fri;1.1;93.994;-36.4;4.855;no
[40, 60[;Employed;Married;University Degree;no;no;yes;cellular;jul;tue;1.4;93.918;-42.7;4.961;no
[40, 60[;Employed;Married;HIgh School;no;no;no;cellular;jul;wed;-2.9;92.469;-33.6;1.085;yes
[20, 40[;Employed;Married;Basic;no;yes;no;telephone;jun;thu;1.4;94.465;-41.8;4.866;no
*;*;*;*;*;*;*;telephone;may;thu;1.1;93.994;-36.4;4.86;no
[20, 40[;Employed;Married;University Degree;no;no;no;telephone;may;tue;1.1;93.994;-36.4;4.856;no
[20, 40[;Employed;Married;HIgh School;no;no;yes;telephone;jul;tue;1.4;93.918;-42.7;4.962;no
[40, 60[;Employed;Not married;HIgh School;no;yes;no;cellular;nov;mon;-0.1;93.2;-42;4.191;no
[40, 60[;Employed;Married;Basic;unknown;no;no;cellular;may;fri;-1.8;92.893;-46.2;1.313;no
[40, 60[;Employed;Married;Basic;no;no;no;telephone;jun;fri;1.4;94.465;-41.8;4.959;no
[40, 60[;Employed;Married;University Degree;no;no;no;telephone;may;mon;1.1;93.994;-36.4;4.858;no
[20, 40[;Employed;Married;HIgh School;no;yes;no;cellular;nov;tue;-0.1;93.2;-42;4.153;no
[40, 60[;Employed;Married;University Degree;unknown;yes;no;cellular;aug;mon;1.4;93.444;-36.1;4.963;no
[20, 40[;Employed;Not married;University Degree;no;no;no;cellular;aug;thu;1.4;93.444;-36.1;4.964;no
*;*;*;*;*;*;*;telephone;may;mon;1.1;93.994;-36.4;4.858;no
[40, 60[;Employed;Not married;University Degree;no;no;no;cellular;aug;thu;-2.9;92.201;-31.4;0.883;no
[40, 60[;Employed;Married;Basic;no;yes;no;telephone;jun;tue;1.4;94.465;-41.8;4.864;no
[20, 40[;Employed;Married;University Degree;no;yes;no;cellular;nov;wed;-0.1;93.2;-42;4.12;no
[20, 40[;Employed;Not married;Basic;no;no;no;cellular;aug;wed;1.4;93.444;-36.1;4.964;no
[40, 60[;Employed;Married;Basic;unknown;no;no;telephone;may;tue;1.1;93.994;-36.4;4.856;no
[40, 60[;Employed;Married;HIgh School;no;yes;no;telephone;aug;fri;1.4;93.444;-36.1;4.963;no
*;*;*;*;*;*;*;cellular;mar;wed;-1.8;92.843;-50;1.663;yes
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;jul;mon;1.4;93.918;-42.7;4.96;no
*;*;*;*;*;*;*;cellular;oct;tue;-3.4;92.431;-26.9;0.744;yes
[20, 40[;Employed;Not married;Basic;no;yes;no;cellular;may;mon;-1.8;92.893;-46.2;1.354;yes
[40, 60[;Employed;Not married;HIgh School;unknown;no;no;telephone;jun;thu;1.4;94.465;-41.8;4.961;no
[40, 60[;Employed;Married;Basic;no;no;no;cellular;may;thu;-1.8;92.893;-46.2;1.327;no
[20, 40[;Employed;Married;HIgh School;unknown;no;no;cellular;nov;thu;-0.1;93.2;-42;4.076;no
[20, 40[;Employed;Married;Basic;no;no;yes;cellular;may;fri;-1.8;92.893;-46.2;1.313;no
[20, 40[;Employed;Married;Basic;no;no;yes;telephone;may;tue;1.1;93.994;-36.4;4.857;no
[20, 40[;Employed;Married;University Degree;no;no;no;telephone;jun;fri;1.4;94.465;-41.8;4.959;no
[20, 40[;Employed;Not married;Basic;unknown;no;no;cellular;may;wed;-1.8;92.893;-46.2;1.281;no
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;mar;mon;-1.8;92.843;-50;1.811;yes
[20, 40[;Employed;Not married;Professional Course;unknown;yes;no;telephone;may;thu;1.1;93.994;-36.4;4.86;no
[20, 40[;Employed;Not married;Professional Course;no;yes;no;cellular;mar;fri;-1.8;92.843;-50;1.726;yes
[40, 60[;Employed;Married;Unknown;no;yes;yes;cellular;apr;thu;-1.8;93.075;-47.1;1.41;no
[20, 40[;Employed;Married;HIgh School;unknown;yes;no;cellular;mar;tue;-1.8;92.843;-50;1.51;no
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;apr;mon;-1.8;93.075;-47.1;1.405;no
*;*;*;*;*;*;*;telephone;nov;tue;-1.1;94.767;-50.8;1.049;yes
[40, 60[;Employed;Married;University Degree;no;unknown;unknown;cellular;apr;thu;-1.8;93.749;-34.6;0.64;yes
[20, 40[;Employed;Married;University Degree;no;yes;no;cellular;nov;wed;-0.1;93.2;-42;4.12;no
[40, 60[;Employed;Not married;Unknown;no;no;no;telephone;jun;wed;1.4;94.465;-41.8;4.959;no
[20, 40[;Employed;Married;Basic;unknown;no;no;cellular;jul;thu;1.4;93.918;-42.7;4.963;no
[40, 60[;unemployed;Married;Basic;no;no;no;cellular;nov;tue;-0.1;93.2;-42;4.153;no
[20, 40[;Employed;Not married;University Degree;no;yes;yes;telephone;may;tue;1.1;93.994;-36.4;4.857;no
*;*;*;*;*;*;*;cellular;jul;wed;1.4;93.918;-42.7;4.963;no
[40, 60[;Employed;Married;Basic;no;yes;no;cellular;may;wed;-1.8;92.893;-46.2;1.281;no
[20, 40[;Employed;Not married;HIgh School;no;yes;no;cellular;jul;tue;1.4;93.918;-42.7;4.961;no
[20, 40[;Employed;Married;Basic;no;no;no;telephone;may;thu;1.1;93.994;-36.4;4.86;no
[40, 60[;Employed;Married;Unknown;no;no;no;cellular;nov;mon;-0.1;93.2;-42;4.191;no
[40, 60[;Employed;Married;HIgh School;no;no;no;telephone;may;tue;1.1;93.994;-36.4;4.857;no
[20, 40[;Employed;Not married;HIgh School;no;yes;no;cellular;may;thu;-1.8;92.893;-46.2;1.266;no
[40, 60[;Employed;Married;University Degree;no;no;no;cellular;nov;wed;-0.1;93.2;-42;4.12;no
[40, 60[;Employed;Not married;University Degree;no;no;no;telephone;nov;wed;-0.1;93.2;-42;4.286;yes
[40, 60[;Employed;Married;Basic;no;yes;no;cellular;jul;mon;1.4;93.918;-42.7;4.962;yes
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;apr;thu;-1.8;93.075;-47.1;1.365;yes
[20, 40[;Employed;Not married;University Degree;no;no;no;cellular;jul;fri;-1.7;94.215;-40.3;0.896;no
[40, 60[;Employed;Married;Unknown;no;no;yes;telephone;jun;fri;1.4;94.465;-41.8;4.959;no
[20, 40[;Employed;Married;HIgh School;no;no;yes;cellular;nov;wed;-0.1;93.2;-42;4.12;no
[40, 60[;Employed;Not married;University Degree;no;yes;no;telephone;may;mon;1.1;93.994;-36.4;4.857;no
[20, 40[;Employed;Married;University Degree;no;yes;yes;cellular;jul;thu;1.4;93.918;-42.7;4.962;no
[40, 60[;Employed;Married;University Degree;unknown;yes;yes;cellular;aug;tue;1.4;93.444;-36.1;4.965;no
[40, 60[;Employed;Married;Basic;no;no;no;telephone;jun;mon;1.4;94.465;-41.8;4.865;no
[20, 40[;Employed;Married;Professional Course;no;yes;yes;cellular;nov;thu;-0.1;93.2;-42;4.076;no
[40, 60[;Employed;Married;HIgh School;no;yes;yes;cellular;aug;wed;1.4;93.444;-36.1;4.967;yes
[20, 40[;Employed;Not married;University Degree;no;no;no;cellular;aug;thu;1.4;93.444;-36.1;4.963;no
[40, 60[;Employed;Married;University Degree;unknown;no;no;telephone;jun;tue;1.4;94.465;-41.8;4.864;no
[40, 60[;Employed;Married;Basic;unknown;yes;yes;cellular;aug;mon;1.4;93.444;-36.1;4.965;no
[20, 40[;Employed;Not married;Basic;no;yes;no;cellular;apr;wed;-1.8;93.075;-47.1;1.445;no
[20, 40[;Employed;Married;HIgh School;unknown;no;no;cellular;jul;mon;1.4;93.918;-42.7;4.962;no
[40, 60[;unemployed;Married;HIgh School;no;yes;no;telephone;may;thu;1.1;93.994;-36.4;4.855;no
[20, 40[;Employed;Not married;Basic;no;no;no;cellular;apr;mon;-1.8;93.075;-47.1;1.405;no
[20, 40[;Employed;Not married;HIgh School;no;no;no;cellular;may;fri;-1.8;92.893;-46.2;1.259;yes
[40, 60[;Employed;Not married;Unknown;no;no;no;cellular;jul;mon;1.4;93.918;-42.7;4.962;no
[40, 60[;Employed;Not married;Professional Course;no;yes;no;cellular;may;tue;-1.8;92.893;-46.2;1.344;no
[40, 60[;Employed;Married;Basic;unknown;yes;no;telephone;jun;fri;1.4;94.465;-41.8;4.959;no
[20, 40[;Employed;Married;University Degree;no;no;yes;cellular;aug;wed;1.4;93.444;-36.1;4.965;no
[40, 60[;Employed;Married;Basic;no;no;no;cellular;may;wed;-1.8;92.893;-46.2;1.334;no
[20, 40[;Employed;Not married;Basic;unknown;no;no;telephone;may;wed;1.1;93.994;-36.4;4.856;no
[40, 60[;Employed;Married;Basic;no;no;yes;cellular;jul;thu;1.4;93.918;-42.7;4.968;no
[40, 60[;Employed;Married;Basic;unknown;yes;no;telephone;jun;wed;1.4;94.465;-41.8;4.959;no
[40, 60[;Retired;Married;Basic;no;yes;no;telephone;may;fri;1.1;93.994;-36.4;4.857;no
[20, 40[;Employed;Married;Basic;unknown;no;no;cellular;nov;thu;-0.1;93.2;-42;4.076;yes
[20, 40[;Employed;Not married;University Degree;no;no;no;cellular;aug;fri;-1.7;94.027;-38.3;0.898;yes
[20, 40[;Employed;Married;Basic;no;no;no;telephone;oct;fri;-0.1;93.798;-40.4;4.76;yes
[20, 40[;Employed;Married;Professional Course;no;no;no;telephone;may;thu;1.1;93.994;-36.4;4.855;no
[40, 60[;unemployed;Not married;Basic;no;yes;no;cellular;mar;wed;-1.8;93.369;-34.8;0.634;yes
[20, 40[;Employed;Not married;HIgh School;no;no;no;cellular;apr;thu;-1.8;93.075;-47.1;1.483;no
[20, 40[;Employed;Married;HIgh School;no;no;no;cellular;jun;mon;-2.9;92.963;-40.8;1.26;yes
[40, 60[;Employed;Married;Basic;unknown;no;no;telephone;may;fri;1.1;93.994;-36.4;4.864;no
[20, 40[;Employed;Married;Basic;unknown;yes;no;telephone;jul;tue;1.4;93.918;-42.7;4.962;no
[20, 40[;Employed;Married;Basic;no;yes;no;cellular;may;tue;-1.8;92.893;-46.2;1.344;no
[40, 60[;Employed;Married;University Degree;no;no;no;telephone;may;wed;1.1;93.994;-36.4;4.856;no
*;*;*;*;*;*;*;cellular;jul;tue;1.4;93.918;-42.7;4.961;no
[40, 60[;Employed;Married;HIgh School;unknown;yes;no;cellular;jul;mon;1.4;93.918;-42.7;4.962;no
[40, 60[;Employed;Married;HIgh School;unknown;yes;no;cellular;aug;fri;1.4;93.444;-36.1;4.966;no
[20, 40[;unemployed;Married;Basic;no;no;no;telephone;may;fri;1.1;93.994;-36.4;4.859;no
[20, 40[;Employed;Not married;University Degree;no;yes;yes;cellular;aug;mon;1.4;93.444;-36.1;4.97;no
[20, 40[;Employed;Married;HIgh School;no;yes;yes;cellular;may;fri;-1.8;92.893;-46.2;1.313;no
[20, 40[;Employed;Married;Basic;no;no;no;cellular;jul;mon;1.4;93.918;-42.7;4.96;no
[40, 60[;Employed;Married;HIgh School;no;yes;yes;cellular;jun;tue;-2.9;92.963;-40.8;1.286;no
[40, 60[;Employed;Married;Basic;no;yes;no;cellular;jun;wed;-1.7;94.055;-39.8;0.739;no
*;*;*;*;*;*;*;cellular;dec;mon;-3;92.713;-33;0.715;no
[20, 40[;Employed;Not married;HIgh School;no;no;no;telephone;may;fri;1.1;93.994;-36.4;4.855;no
[40, 60[;Employed;Married;University Degree;no;no;no;telephone;jun;fri;1.4;94.465;-41.8;4.959;no
[20, 40[;Employed;Married;University Degree;no;no;no;cellular;nov;thu;-0.1;93.2;-42;4.076;no
[20, 40[;Employed;Not married;Professional Course;no;yes;no;cellular;aug;thu;1.4;93.444;-36.1;4.962;no
[40, 60[;Employed;Married;Professional Course;no;no;no;telephone;jun;thu;1.4;94.465;-41.8;4.961;no
[20, 40[;Employed;Not married;University Degree;no;no;no;cellular;jul;wed;1.4;93.918;-42.7;4.957;no
[20, 40[;Employed;Married;University Degree;no;no;no;telephone;apr;tue;-1.8;93.749;-34.6;0.646;yes
[20, 40[;Employed;Not married;University Degree;unknown;yes;no;cellular;may;mon;-1.8;92.893;-46.2;1.244;no
[40, 60[;Employed;Not married;University Degree;no;no;no;telephone;jun;mon;1.4;94.465;-41.8;4.865;no
[40, 60[;Employed;Not married;University Degree;no;yes;no;telephone;may;tue;-1.8;92.893;-46.2;1.291;no
[20, 40[;Employed;Married;HIgh School;unknown;no;no;telephone;may;tue;1.1;93.994;-36.4;4.856;no
[40, 60[;Employed;Not married;University Degree;no;yes;no;cellular;aug;wed;1.4;93.444;-36.1;4.965;no
[20, 40[;Employed;Married;Basic;no;no;no;telephone;may;tue;1.1;93.994;-36.4;4.857;no
[20, 40[;Employed;Married;Basic;unknown;no;no;cellular;may;thu;-1.8;92.893;-46.2;1.266;no
*;*;*;*;*;*;*;cellular;oct;fri;-1.1;94.601;-49.5;1.029;yes
*;*;*;*;*;*;*;cellular;jul;thu;1.4;93.918;-42.7;4.958;no
[40, 60[;Employed;Not married;HIgh School;no;yes;no;telephone;jun;mon;1.4;94.465;-41.8;4.865;no
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;may;thu;-1.8;92.893;-46.2;1.266;no
[40, 60[;Employed;Married;HIgh School;no;yes;no;cellular;mar;thu;-1.8;93.369;-34.8;0.643;yes
[20, 40[;Employed;Married;HIgh School;no;yes;yes;telephone;may;tue;1.1;93.994;-36.4;4.857;no
[20, 40[;Employed;Married;HIgh School;unknown;yes;no;telephone;may;tue;1.1;93.994;-36.4;4.856;no
[40, 60[;Employed;Not married;HIgh School;no;yes;no;telephone;oct;fri;-0.1;93.798;-40.4;5.045;no
[40, 60[;Employed;Not married;HIgh School;no;no;no;telephone;may;tue;1.1;93.994;-36.4;4.856;no
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;aug;fri;1.4;93.444;-36.1;4.964;no
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;nov;wed;-0.1;93.2;-42;4.12;no
[20, 40[;Employed;Not married;HIgh School;no;no;no;telephone;nov;mon;-0.1;93.2;-42;4.191;no
*;*;*;*;*;*;*;cellular;aug;wed;1.4;93.444;-36.1;4.965;no
[20, 40[;Employed;Married;Professional Course;no;yes;no;cellular;may;tue;-1.8;92.893;-46.2;1.344;no
[20, 40[;Employed;Married;Basic;no;no;no;cellular;may;tue;-1.8;92.893;-46.2;1.344;no
[40, 60[;Employed;Not married;Unknown;no;no;no;telephone;jul;mon;1.4;93.918;-42.7;4.962;no
[20, 40[;Employed;Married;HIgh School;unknown;no;no;telephone;may;tue;1.1;93.994;-36.4;4.857;no
[40, 60[;Employed;Not married;HIgh School;no;yes;no;telephone;may;thu;1.1;93.994;-36.4;4.86;yes
[40, 60[;Employed;Married;HIgh School;no;yes;no;telephone;jun;tue;1.4;94.465;-41.8;4.864;no
[20, 40[;Employed;Not married;HIgh School;no;yes;yes;telephone;may;mon;-1.8;92.893;-46.2;1.299;no
[40, 60[;Employed;Not married;HIgh School;unknown;yes;no;cellular;nov;thu;-0.1;93.2;-42;4.076;no
[40, 60[;Employed;Not married;HIgh School;unknown;no;no;telephone;jun;tue;1.4;94.465;-41.8;4.961;no
[20, 40[;Employed;Not married;Basic;no;no;no;telephone;may;thu;1.1;93.994;-36.4;4.855;no
[20, 40[;Employed;Married;HIgh School;no;yes;no;cellular;may;fri;-1.8;92.893;-46.2;1.25;no
[20, 40[;Employed;Not married;Basic;no;yes;no;telephone;may;mon;1.1;93.994;-36.4;4.857;no
[40, 60[;Employed;Married;Basic;unknown;yes;no;telephone;apr;mon;-1.8;93.075;-47.1;1.405;no
[20, 40[;Employed;Married;Basic;no;yes;no;cellular;jul;thu;1.4;93.918;-42.7;4.962;no
[20, 40[;Employed;Not married;University Degree;no;yes;no;cellular;aug;mon;1.4;93.444;-36.1;4.965;no
[20, 40[;Employed;Married;Unknown;no;no;no;cellular;jul;mon;1.4;93.918;-42.7;4.962;no
[20, 40[;Employed;Married;University Degree;no;no;yes;cellular;nov;wed;-3.4;92.649;-30.1;0.715;yes
[40, 60[;Employed;Married;University Degree;no;yes;no;cellular;jul;mon;1.4;93.918;-42.7;4.962;no
[20, 40[;Employed;Married;Professional Course;no;yes;no;cellular;may;mon;-1.8;92.893;-46.2;1.299;no
[20, 40[;Employed;Not married;Basic;no;yes;no;cellular;may;fri;-1.8;92.893;-46.2;1.25;no
[40, 60[;Employed;Married;HIgh School;unknown;no;yes;cellular;aug;thu;1.4;93.444;-36.1;4.963;no
[40, 60[;Employed;Not married;Basic;no;no;no;telephone;jun;thu;1.4;94.465;-41.8;4.958;no
[40, 60[;Employed;Married;University Degree;no;no;no;telephone;jul;mon;1.4;93.918;-42.7;4.962;yes
*;*;*;*;*;*;*;telephone;jun;thu;1.4;94.465;-41.8;4.866;no
[20, 40[;Employed;Married;Basic;no;no;yes;telephone;may;tue;-1.8;92.893;-46.2;1.291;no
